hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_night,arrival_month,arrival_date,is_family
Resort Hotel,0,65,2015,July,29,17,2,6,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,167.0,1,2,Check-Out,2015-07-25,8,7,2015-07-17,False
Resort Hotel,0,99,2015,July,29,17,2,6,3,0.0,0,Breakfast,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,0,Transient,210.0,0,1,Check-Out,2015-07-25,8,7,2015-07-17,False
Resort Hotel,0,25,2015,July,29,17,3,7,2,0.0,0,Hald Board,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,0.0,0,Transient,194.9,0,2,Check-Out,2015-07-27,10,7,2015-07-17,False
Resort Hotel,0,92,2015,July,29,17,1,2,2,0.0,0,Breakfast,MOZ,Online TA,Undefined,0,0,0,A,A,3,No Deposit,240.0,0,Transient,103.5,1,3,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,Breakfast,BWA,Online TA,Undefined,0,0,0,A,A,3,No Deposit,240.0,0,Transient,118.5,0,3,Check-Out,2015-07-20,3,7,2015-07-17,True
Resort Hotel,0,38,2015,July,29,17,1,2,2,1.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,E,E,1,No Deposit,240.0,0,Transient,192.0,0,1,Check-Out,2015-07-20,3,7,2015-07-17,True
Resort Hotel,0,6,2015,July,29,17,1,2,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,142.0,0,Contract,128.27,0,0,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,0,38,2015,July,29,17,1,2,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,0,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,0,13,2015,July,29,17,1,2,2,0.0,0,Breakfast,DEU,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,126.3,0,2,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,1,32,2015,July,29,17,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,0,Canceled,2015-06-24,3,7,2015-07-17,False
Resort Hotel,0,315,2015,July,29,17,1,2,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,171.0,0,Transient,96.3,0,0,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,0,8,2015,July,29,17,1,2,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,126.3,0,2,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,1,0,2015,July,29,17,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,L,C,0,No Deposit,0.0,0,Transient,136.0,0,0,Canceled,2015-07-17,1,7,2015-07-17,False
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,Breakfast,MOZ,Online TA,Undefined,0,0,0,A,A,4,No Deposit,240.0,0,Transient,118.5,0,3,Check-Out,2015-07-20,3,7,2015-07-17,True
Resort Hotel,0,3,2015,July,29,17,1,2,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,116.33,1,1,Check-Out,2015-07-20,3,7,2015-07-17,False
Resort Hotel,0,9,2015,July,29,17,2,2,3,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,164.0,0,1,Check-Out,2015-07-21,4,7,2015-07-17,False
Resort Hotel,0,19,2015,July,29,18,2,1,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,D,F,0,No Deposit,240.0,0,Transient,147.67,0,2,Check-Out,2015-07-21,3,7,2015-07-18,False
Resort Hotel,0,25,2015,July,29,18,2,4,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,145.0,0,0,Check-Out,2015-07-24,6,7,2015-07-18,False
Resort Hotel,0,108,2015,July,29,18,2,4,2,1.0,0,Hald Board,LUX,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,147.0,1,2,Check-Out,2015-07-24,6,7,2015-07-18,True
Resort Hotel,1,37,2015,July,29,18,2,4,2,2.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,C,C,0,No Deposit,242.0,0,Transient,168.3,0,0,Canceled,2015-07-18,6,7,2015-07-18,True
Resort Hotel,0,45,2015,July,29,18,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,167.0,0,0,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0,Transient,137.75,1,1,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,0,44,2015,July,29,18,2,2,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0,Transient,145.0,0,0,Check-Out,2015-07-22,4,7,2015-07-18,False
Resort Hotel,0,26,2015,July,29,18,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,132.6,1,0,Check-Out,2015-07-22,4,7,2015-07-18,False
Resort Hotel,1,96,2015,July,29,18,2,2,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,147.0,0,0,Canceled,2015-04-29,4,7,2015-07-18,False
Resort Hotel,1,123,2015,July,29,18,2,2,2,0.0,1,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,1,No Deposit,240.0,0,Transient,157.0,0,2,Canceled,2015-06-04,4,7,2015-07-18,True
Resort Hotel,1,42,2015,July,29,18,2,3,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,210.0,0,0,Canceled,2015-06-11,5,7,2015-07-18,True
Resort Hotel,0,59,2015,July,29,18,2,3,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,8.0,0,Contract,132.5,0,0,Check-Out,2015-07-23,5,7,2015-07-18,False
Resort Hotel,0,28,2015,July,29,18,2,3,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,98.02,0,1,Check-Out,2015-07-23,5,7,2015-07-18,False
Resort Hotel,0,106,2015,July,29,18,2,3,2,1.0,1,Breakfast,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0,Transient,126.0,0,2,Check-Out,2015-07-23,5,7,2015-07-18,True
Resort Hotel,0,1,2015,July,29,18,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0,Transient,173.0,0,1,Check-Out,2015-07-19,1,7,2015-07-18,False
Resort Hotel,0,0,2015,July,29,18,0,1,2,2.0,0,Full Board,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0,Transient,249.0,0,0,Check-Out,2015-07-19,1,7,2015-07-18,True
Resort Hotel,0,4,2015,July,29,18,1,1,1,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,186.5,0,0,Check-Out,2015-07-20,2,7,2015-07-18,True
Resort Hotel,0,3,2015,July,29,18,2,1,1,0.0,0,Breakfast,CN,Direct,Direct,0,0,0,D,E,0,No Deposit,0.0,0,Transient,95.0,0,1,Check-Out,2015-07-21,3,7,2015-07-18,False
Resort Hotel,0,73,2015,July,29,18,2,5,2,1.0,0,Full Board,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0,Transient,241.5,0,2,Check-Out,2015-07-25,7,7,2015-07-18,True
Resort Hotel,0,44,2015,July,29,18,2,5,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,177.0,1,0,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,0,95,2015,July,29,18,2,5,2,0.0,0,Full Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,5.0,0,Transient,153.73,1,0,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,115.0,0,1,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,1,40,2015,July,29,18,2,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,196.0,0,Transient,127.03,0,2,Canceled,2015-06-24,7,7,2015-07-18,False
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0,Transient,128.25,0,1,Check-Out,2015-07-25,7,7,2015-07-18,False
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,Hald Board,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,196.0,0,Transient,135.0,0,1,Check-Out,2015-07-26,8,7,2015-07-18,False
Resort Hotel,1,60,2015,July,29,18,2,6,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,167.0,0,0,Canceled,2015-06-01,8,7,2015-07-18,False
Resort Hotel,0,87,2015,July,29,18,4,10,2,0.0,0,Breakfast,IRL,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,124.5,0,0,Check-Out,2015-08-01,14,7,2015-07-18,False
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-20,1,7,2015-07-19,False
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Group,98.0,1,0,Check-Out,2015-07-20,1,7,2015-07-19,False
Resort Hotel,0,6,2015,July,30,19,1,0,2,0.0,0,Breakfast,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,135.0,0,0,Check-Out,2015-07-20,1,7,2015-07-19,False
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,0.0,0,Group,88.2,0,0,Check-Out,2015-07-20,1,7,2015-07-19,False
Resort Hotel,0,19,2015,July,30,19,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,1,1,Check-Out,2015-07-20,1,7,2015-07-19,False
Resort Hotel,0,4,2015,July,30,19,2,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,154.5,1,2,Check-Out,2015-07-21,2,7,2015-07-19,False
Resort Hotel,1,59,2015,July,30,19,2,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,145.0,0,0,Canceled,2015-05-23,3,7,2015-07-19,False
Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,92.0,0,0,Check-Out,2015-07-23,4,7,2015-07-19,False
Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,0,Canceled,2015-06-29,4,7,2015-07-19,False
Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,115.0,0,1,Check-Out,2015-07-24,5,7,2015-07-19,False
Resort Hotel,1,38,2015,July,30,19,2,4,1,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,5.0,0,Transient,110.53,0,0,Canceled,2015-06-19,6,7,2015-07-19,False
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,261.0,0,Transient,158.5,0,1,Canceled,2015-06-17,7,7,2015-07-19,False
Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,C,C,0,No Deposit,241.0,0,Transient,131.37,0,1,Check-Out,2015-07-26,7,7,2015-07-19,True
Resort Hotel,1,60,2015,July,30,19,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,117.71,0,0,Canceled,2015-05-27,7,7,2015-07-19,False
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,115.0,0,Contract,123.0,0,1,Check-Out,2015-07-26,7,7,2015-07-19,False
Resort Hotel,0,117,2015,July,30,19,2,5,2,0.0,0,Breakfast,RUS,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,117.84,0,2,Check-Out,2015-07-26,7,7,2015-07-19,False
Resort Hotel,1,31,2015,July,30,19,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,0,Canceled,2015-06-19,7,7,2015-07-19,False
Resort Hotel,0,34,2015,July,30,19,2,5,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,156.0,0,Transient,116.85,0,0,Check-Out,2015-07-26,7,7,2015-07-19,False
Resort Hotel,0,47,2015,July,30,19,2,4,2,1.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,129.16,0,1,Check-Out,2015-07-25,6,7,2015-07-19,True
Resort Hotel,1,24,2015,July,30,19,2,4,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,214.0,0,0,Canceled,2015-06-29,6,7,2015-07-19,True
Resort Hotel,1,104,2015,July,30,19,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,115.0,0,2,Canceled,2015-07-02,6,7,2015-07-19,False
Resort Hotel,0,32,2015,July,30,19,2,5,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,156.0,0,Transient,123.0,0,0,Check-Out,2015-07-26,7,7,2015-07-19,False
Resort Hotel,1,47,2015,July,30,19,3,5,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,0,Canceled,2015-07-14,8,7,2015-07-19,True
Resort Hotel,0,29,2015,July,30,19,4,6,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,C,C,0,No Deposit,142.0,0,Contract,135.2,0,0,Check-Out,2015-07-29,10,7,2015-07-19,False
Resort Hotel,0,30,2015,July,30,19,4,10,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,243.0,0,Transient,123.0,0,2,Check-Out,2015-08-02,14,7,2015-07-19,False
Resort Hotel,0,123,2015,July,30,19,2,4,2,0.0,1,Breakfast,ESP,Online TA,Undefined,0,0,0,E,E,2,No Deposit,240.0,0,Transient,130.5,0,1,Check-Out,2015-07-25,6,7,2015-07-19,True
Resort Hotel,0,14,2015,July,30,20,1,0,1,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,C,0,No Deposit,104.0,0,Transient,123.0,0,0,Check-Out,2015-07-21,1,7,2015-07-20,False
Resort Hotel,1,118,2015,July,30,20,1,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,179.1,0,2,Canceled,2015-05-13,3,7,2015-07-20,True
Resort Hotel,0,0,2015,July,30,20,0,0,1,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,I,0,No Deposit,5.0,0,Transient,0.0,0,0,Check-Out,2015-07-20,0,7,2015-07-20,False
Resort Hotel,0,0,2015,July,30,20,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,I,0,No Deposit,241.0,0,Transient,0.0,0,1,Check-Out,2015-07-20,0,7,2015-07-20,False
Resort Hotel,0,79,2015,July,30,20,1,3,2,0.0,1,Breakfast,PRT,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,115.0,0,3,Check-Out,2015-07-24,4,7,2015-07-20,True
Resort Hotel,0,63,2015,July,30,20,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,115.0,0,0,Check-Out,2015-07-24,4,7,2015-07-20,False
Resort Hotel,0,68,2015,July,30,20,1,3,2,0.0,0,Breakfast,POL,Online TA,Undefined,0,0,0,A,C,3,No Deposit,240.0,0,Transient,103.5,1,2,Check-Out,2015-07-24,4,7,2015-07-20,False
Resort Hotel,0,96,2015,July,30,20,1,3,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,157.0,1,0,Check-Out,2015-07-24,4,7,2015-07-20,False
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,1,Canceled,2015-06-15,4,7,2015-07-20,False
Resort Hotel,0,46,2015,July,30,20,1,3,2,0.0,0,Breakfast,NOR,Online TA,Undefined,0,0,0,E,E,0,No Deposit,241.0,0,Transient,111.65,0,0,Check-Out,2015-07-24,4,7,2015-07-20,False
Resort Hotel,1,60,2015,July,30,20,1,4,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,0,Canceled,2015-06-17,5,7,2015-07-20,True
Resort Hotel,0,41,2015,July,30,20,1,4,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient,104.0,0,0,Check-Out,2015-07-25,5,7,2015-07-20,False
Resort Hotel,1,69,2015,July,30,20,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,0,Canceled,2015-06-08,5,7,2015-07-20,False
Resort Hotel,1,41,2015,July,30,20,1,5,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,214.0,0,1,Canceled,2015-06-22,6,7,2015-07-20,True
Resort Hotel,0,52,2015,July,30,20,1,5,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,133.17,0,0,Check-Out,2015-07-26,6,7,2015-07-20,False
Resort Hotel,1,41,2015,July,30,20,1,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,141.33,0,1,Canceled,2015-06-22,6,7,2015-07-20,False
Resort Hotel,0,89,2015,July,30,20,2,5,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,241.0,0,Transient,121.01,0,1,Check-Out,2015-07-27,7,7,2015-07-20,False
Resort Hotel,1,28,2015,July,30,20,2,5,2,1.0,0,Full Board,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0,Transient,240.64,0,0,Canceled,2015-07-20,7,7,2015-07-20,True
Resort Hotel,0,65,2015,July,30,20,2,5,2,2.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,C,C,0,No Deposit,105.0,0,Transient,167.5,0,0,Check-Out,2015-07-27,7,7,2015-07-20,True
Resort Hotel,0,82,2015,July,30,20,2,5,2,0.0,1,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,152.43,0,3,Check-Out,2015-07-27,7,7,2015-07-20,True
Resort Hotel,0,42,2015,July,30,20,2,5,2,0.0,0,Full Board,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient,148.34,0,0,Check-Out,2015-07-27,7,7,2015-07-20,False
Resort Hotel,0,62,2015,July,30,20,2,5,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,167.0,0,1,Check-Out,2015-07-27,7,7,2015-07-20,False
Resort Hotel,1,86,2015,July,30,20,2,5,2,1.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0,Transient,172.93,0,1,Canceled,2015-05-11,7,7,2015-07-20,True
Resort Hotel,1,118,2015,July,30,20,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,179.1,0,1,Canceled,2015-04-23,7,7,2015-07-20,False
Resort Hotel,0,28,2015,July,30,20,2,5,2,1.0,0,Full Board,PRT,Offline TA/TO,Undefined,0,0,0,F,F,0,No Deposit,15.0,0,Transient,192.5,0,1,Check-Out,2015-07-27,7,7,2015-07-20,True
Resort Hotel,1,52,2015,July,30,20,3,6,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,142.0,0,Transient,92.0,0,0,Canceled,2015-06-02,9,7,2015-07-20,False
Resort Hotel,1,49,2015,July,30,20,3,6,2,0.0,0,Full Board,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,15.0,0,Transient,111.2,0,0,Canceled,2015-06-01,9,7,2015-07-20,False
Resort Hotel,0,39,2015,July,30,20,3,7,2,1.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,D,1,No Deposit,142.0,0,Transient,141.6,0,1,Check-Out,2015-07-30,10,7,2015-07-20,True
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,142.0,0,Transient,141.6,0,1,Check-Out,2015-07-30,10,7,2015-07-20,False
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,196.0,0,Transient,200.0,0,0,Canceled,2015-07-14,11,7,2015-07-20,False
Resort Hotel,1,42,2015,July,30,21,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,157.0,0,0,Canceled,2015-07-08,2,7,2015-07-21,False
Resort Hotel,0,5,2015,July,30,21,0,2,1,0.0,0,Breakfast,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0.0,0,Transient,99.5,0,0,Check-Out,2015-07-23,2,7,2015-07-21,False
Resort Hotel,1,81,2015,July,30,21,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,115.0,0,2,Canceled,2015-06-01,3,7,2015-07-21,False
Resort Hotel,1,63,2015,July,30,21,0,4,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,0,Canceled,2015-06-19,4,7,2015-07-21,True
Resort Hotel,0,61,2015,July,30,21,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,103.5,0,0,Check-Out,2015-07-25,4,7,2015-07-21,False
Resort Hotel,0,8,2015,July,30,21,0,5,3,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,0,Transient,207.0,1,0,Check-Out,2015-07-26,5,7,2015-07-21,False
Resort Hotel,0,89,2015,July,30,21,1,5,3,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,163.33,1,1,Check-Out,2015-07-27,6,7,2015-07-21,False
Resort Hotel,0,57,2015,July,30,21,2,5,2,0.0,0,Hald Board,IRL,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,151.86,0,0,Check-Out,2015-07-28,7,7,2015-07-21,False
Resort Hotel,0,102,2015,July,30,21,2,5,3,0.0,0,Breakfast,CHE,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,6.0,0,Transient,95.57,0,1,Check-Out,2015-07-28,7,7,2015-07-21,False
Resort Hotel,0,108,2015,July,30,21,2,6,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,112.05,0,1,Check-Out,2015-07-29,8,7,2015-07-21,False
Resort Hotel,0,28,2015,July,30,21,2,7,2,1.0,0,Breakfast,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,160.0,0,1,Check-Out,2015-07-30,9,7,2015-07-21,True
Resort Hotel,0,29,2015,July,30,21,2,8,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,103.18,0,1,Check-Out,2015-07-31,10,7,2015-07-21,False
Resort Hotel,0,0,2015,July,30,22,0,1,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0,Transient,153.0,1,0,Check-Out,2015-07-23,1,7,2015-07-22,False
Resort Hotel,1,96,2015,July,30,22,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,119.75,0,1,Canceled,2015-04-22,4,7,2015-07-22,False
Resort Hotel,1,44,2015,July,30,22,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,135.0,0,1,Canceled,2015-06-09,4,7,2015-07-22,False
Resort Hotel,0,44,2015,July,30,22,0,4,2,1.0,0,Hald Board,FRA,Online TA,Undefined,0,0,0,D,D,1,No Deposit,242.0,0,Transient,167.69,0,1,Check-Out,2015-07-26,4,7,2015-07-22,True
Resort Hotel,1,44,2015,July,30,22,0,4,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,1,Canceled,2015-06-09,4,7,2015-07-22,True
Resort Hotel,1,41,2015,July,30,22,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,178.4,0,0,Canceled,2015-06-29,5,7,2015-07-22,False
Resort Hotel,0,16,2015,July,30,23,0,0,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,C,I,0,No Deposit,242.0,0,Transient,0.0,0,0,Check-Out,2015-07-23,0,7,2015-07-23,True
Resort Hotel,0,73,2015,July,30,23,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,I,1,No Deposit,240.0,0,Transient,0.0,0,1,Check-Out,2015-07-23,0,7,2015-07-23,False
